reporting_date,country,country_code,product_category,growth_scale,new_users,users_base,pct_of_users_purchase,orders,revenue_eur,return_rate
2023-03-23,Germany,DE,"First aid supplies",0.15,2,1051,0.24,252,1927.8,0.04
2023-03-23,Netherlands,NL,"First aid supplies",0.15,1,463,0.15,69,501.975,0.04
2023-03-23,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,1,639,0.25,160,8008.0,0.03
2023-03-23,Belgium,BE,"Home health care equipment",0.15,0,101,0.21,21,1201.2,0.13
2023-03-23,Germany,DE,"Home health care equipment",0.15,1,656,0.16,105,5948.25,0.05
2023-03-23,Netherlands,NL,"Home health care equipment",0.15,1,447,0.19,85,4207.5,0.04
2023-03-24,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,454,0.19,86,11395.0,0.04
2023-03-24,Belgium,BE,"Hair Loss",0.15,0,0,0.15,0,0.0,0.12
2023-03-24,Germany,DE,"Hair Loss",0.15,1,458,0.21,96,13080.0,0.05
2023-03-24,Netherlands,NL,"Hair Loss",0.15,1,372,0.18,67,8961.25,0.02
2023-03-24,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,456,0.17,78,5616.0,0.04
2023-03-24,Belgium,BE,"Skin Care",0.15,0,0,0.23,0,0.0,0.13
2023-03-24,Germany,DE,"Skin Care",0.15,1,457,0.21,96,7704.0,0.03
2023-03-24,Netherlands,NL,"Skin Care",0.15,1,367,0.15,55,3877.5,0.03
2023-03-24,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,4,1697,0.2,339,89835.0,0.05
2023-03-24,Belgium,BE,"Weight Loss",0.15,1,435,0.16,70,16975.0,0.1
2023-03-24,Germany,DE,"Weight Loss",0.15,4,1661,0.25,415,94412.5,0.04
2023-03-24,Netherlands,NL,"Weight Loss",0.15,2,871,0.16,139,35097.5,0.03
2023-03-24,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,2,667,0.22,147,2050.65,0.04
2023-03-24,Belgium,BE,"Vitamins and supplements",0.15,0,119,0.15,18,264.6,0.14
2023-03-24,Germany,DE,"Vitamins and supplements",0.15,2,651,0.2,130,1891.5,0.04
2023-03-24,Netherlands,NL,"Vitamins and supplements",0.15,1,448,0.24,108,1765.8,0.03
2023-03-24,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,1042,0.17,177,1221.3,0.03
2023-03-24,Belgium,BE,"First aid supplies",0.15,1,298,0.19,57,465.975,0.12
2023-03-24,Germany,DE,"First aid supplies",0.15,2,1053,0.19,200,1605.0,0.04
2023-03-24,Netherlands,NL,"First aid supplies",0.15,1,464,0.16,74,610.5,0.03
2023-03-24,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,2,641,0.24,154,9232.3,0.05
2023-03-24,Belgium,BE,"Home health care equipment",0.15,0,101,0.25,25,1361.25,0.14
2023-03-24,Germany,DE,"Home health care equipment",0.15,2,658,0.22,145,7975.0,0.04
2023-03-24,Netherlands,NL,"Home health care equipment",0.15,1,448,0.24,108,5940.0,0.02
2023-03-25,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,455,0.3,137,16268.75,0.03
2023-03-25,Belgium,BE,"Hair Loss",0.15,0,0,0.27,0,0.0,0.11
2023-03-25,Germany,DE,"Hair Loss",0.15,1,459,0.22,101,13508.75,0.04
2023-03-25,Netherlands,NL,"Hair Loss",0.15,1,373,0.28,104,12220.0,0.03
2023-03-25,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,457,0.25,114,8037.0,0.04
2023-03-25,Belgium,BE,"Skin Care",0.15,0,0,0.21,0,0.0,0.12
2023-03-25,Germany,DE,"Skin Care",0.15,1,458,0.2,92,6555.0,0.03
2023-03-25,Netherlands,NL,"Skin Care",0.15,0,367,0.2,73,5310.75,0.03
2023-03-25,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,4,1701,0.2,340,90950.0,0.05
2023-03-25,Belgium,BE,"Weight Loss",0.15,1,436,0.29,126,29610.0,0.14
2023-03-25,Germany,DE,"Weight Loss",0.15,3,1664,0.28,466,116500.0,0.05
2023-03-25,Netherlands,NL,"Weight Loss",0.15,2,873,0.23,201,45225.0,0.03
2023-03-25,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,2,669,0.2,134,1909.5,0.03
2023-03-25,Belgium,BE,"Vitamins and supplements",0.15,0,119,0.25,30,441.0,0.11
2023-03-25,Germany,DE,"Vitamins and supplements",0.15,1,652,0.25,163,2347.2,0.05
2023-03-25,Netherlands,NL,"Vitamins and supplements",0.15,1,449,0.27,121,1978.35,0.03
2023-03-25,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,3,1045,0.27,282,1966.95,0.04
2023-03-25,Belgium,BE,"First aid supplies",0.15,0,298,0.3,89,614.1,0.14
2023-03-25,Germany,DE,"First aid supplies",0.15,2,1055,0.2,211,1661.625,0.04
2023-03-25,Netherlands,NL,"First aid supplies",0.15,1,465,0.2,93,704.475,0.04
2023-03-25,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,2,643,0.27,174,10144.2,0.03
2023-03-25,Belgium,BE,"Home health care equipment",0.15,0,101,0.29,29,1435.5,0.14
2023-03-25,Germany,DE,"Home health care equipment",0.15,2,660,0.2,132,7623.0,0.05
2023-03-25,Netherlands,NL,"Home health care equipment",0.15,1,449,0.22,99,5499.45,0.03
2023-03-26,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,456,0.21,96,12480.0,0.05
2023-03-26,Belgium,BE,"Hair Loss",0.15,0,0,0.2,0,0.0,0.14
2023-03-26,Germany,DE,"Hair Loss",0.15,1,460,0.15,69,8193.75,0.04
2023-03-26,Netherlands,NL,"Hair Loss",0.15,1,374,0.16,60,7050.0,0.04
2023-03-26,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,458,0.21,96,7920.0,0.03
2023-03-26,Belgium,BE,"Skin Care",0.15,0,0,0.21,0,0.0,0.14
2023-03-26,Germany,DE,"Skin Care",0.15,1,459,0.22,101,7650.75,0.05
2023-03-26,Netherlands,NL,"Skin Care",0.15,1,368,0.18,66,4950.0,0.02
2023-03-26,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,3,1704,0.15,256,60160.0,0.05
2023-03-26,Belgium,BE,"Weight Loss",0.15,1,437,0.2,87,19792.5,0.1
2023-03-26,Germany,DE,"Weight Loss",0.15,3,1667,0.19,317,84797.5,0.04
2023-03-26,Netherlands,NL,"Weight Loss",0.15,2,875,0.16,140,33600.0,0.02
2023-03-26,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,1,670,0.24,161,2656.5,0.03
2023-03-26,Belgium,BE,"Vitamins and supplements",0.15,0,119,0.23,27,445.5,0.14
2023-03-26,Germany,DE,"Vitamins and supplements",0.15,2,654,0.17,111,1781.55,0.04
2023-03-26,Netherlands,NL,"Vitamins and supplements",0.15,1,450,0.25,113,1644.15,0.04
2023-03-26,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,1047,0.25,262,2102.55,0.03
2023-03-26,Belgium,BE,"First aid supplies",0.15,1,299,0.2,60,427.5,0.15
2023-03-26,Germany,DE,"First aid supplies",0.15,2,1057,0.21,222,1781.55,0.03
2023-03-26,Netherlands,NL,"First aid supplies",0.15,2,467,0.16,75,556.875,0.03
2023-03-26,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,1,644,0.17,109,5395.5,0.03
2023-03-26,Belgium,BE,"Home health care equipment",0.15,0,101,0.17,17,888.25,0.12
2023-03-26,Germany,DE,"Home health care equipment",0.15,1,661,0.19,126,6860.7,0.05
2023-03-26,Netherlands,NL,"Home health care equipment",0.15,1,450,0.21,95,5277.25,0.04
2023-03-27,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,457,0.23,105,12468.75,0.05
2023-03-27,Belgium,BE,"Hair Loss",0.15,0,0,0.24,0,0.0,0.11
2023-03-27,Germany,DE,"Hair Loss",0.15,1,461,0.17,78,10725.0,0.05
2023-03-27,Netherlands,NL,"Hair Loss",0.15,1,375,0.2,75,8625.0,0.03
2023-03-27,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,459,0.18,83,6100.5,0.05
2023-03-27,Belgium,BE,"Skin Care",0.15,0,0,0.25,0,0.0,0.15
2023-03-27,Germany,DE,"Skin Care",0.15,1,460,0.15,69,5278.5,0.05
2023-03-27,Netherlands,NL,"Skin Care",0.15,1,369,0.15,55,3712.5,0.04
2023-03-27,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,4,1708,0.21,359,82570.0,0.05
2023-03-27,Belgium,BE,"Weight Loss",0.15,1,438,0.25,110,28875.0,0.15
2023-03-27,Germany,DE,"Weight Loss",0.15,5,1672,0.16,268,71690.0,0.03
2023-03-27,Netherlands,NL,"Weight Loss",0.15,2,877,0.15,132,35640.0,0.03
2023-03-27,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,1,671,0.19,127,1714.5,0.04
2023-03-27,Belgium,BE,"Vitamins and supplements",0.15,1,120,0.17,20,312.0,0.12
2023-03-27,Germany,DE,"Vitamins and supplements",0.15,2,656,0.25,164,2386.2,0.03
2023-03-27,Netherlands,NL,"Vitamins and supplements",0.15,1,451,0.16,72,1144.8,0.02
2023-03-27,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,1049,0.2,210,1512.0,0.03
2023-03-27,Belgium,BE,"First aid supplies",0.15,1,300,0.24,72,567.0,0.13
2023-03-27,Germany,DE,"First aid supplies",0.15,3,1060,0.15,159,1097.1,0.05
2023-03-27,Netherlands,NL,"First aid supplies",0.15,1,468,0.25,117,789.75,0.03
2023-03-27,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,1,645,0.21,135,7350.75,0.05
2023-03-27,Belgium,BE,"Home health care equipment",0.15,0,101,0.24,24,1240.8,0.13
2023-03-27,Germany,DE,"Home health care equipment",0.15,2,663,0.22,146,8833.0,0.05
2023-03-27,Netherlands,NL,"Home health care equipment",0.15,1,451,0.24,108,6237.0,0.03
2023-03-28,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,458,0.19,87,10331.25,0.05
2023-03-28,Belgium,BE,"Hair Loss",0.15,0,0,0.25,0,0.0,0.15
2023-03-28,Germany,DE,"Hair Loss",0.15,1,462,0.16,74,8787.5,0.03
2023-03-28,Netherlands,NL,"Hair Loss",0.15,1,376,0.17,64,7760.0,0.04
2023-03-28,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,460,0.25,115,9401.25,0.03
2023-03-28,Belgium,BE,"Skin Care",0.15,0,0,0.21,0,0.0,0.11
2023-03-28,Germany,DE,"Skin Care",0.15,1,461,0.16,74,5328.0,0.04
2023-03-28,Netherlands,NL,"Skin Care",0.15,1,370,0.15,56,4032.0,0.02
2023-03-28,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,4,1712,0.2,342,77805.0,0.04
2023-03-28,Belgium,BE,"Weight Loss",0.15,1,439,0.22,97,21825.0,0.13
2023-03-28,Germany,DE,"Weight Loss",0.15,3,1675,0.24,402,96480.0,0.03
2023-03-28,Netherlands,NL,"Weight Loss",0.15,2,879,0.23,202,45450.0,0.03
2023-03-28,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,1,672,0.16,108,1522.8,0.03
2023-03-28,Belgium,BE,"Vitamins and supplements",0.15,0,120,0.21,25,397.5,0.11
2023-03-28,Germany,DE,"Vitamins and supplements",0.15,2,658,0.22,145,2175.0,0.03
2023-03-28,Netherlands,NL,"Vitamins and supplements",0.15,1,452,0.22,99,1410.75,0.03
2023-03-28,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,1051,0.17,179,1436.475,0.03
2023-03-28,Belgium,BE,"First aid supplies",0.15,0,300,0.18,54,368.55,0.14
2023-03-28,Germany,DE,"First aid supplies",0.15,3,1063,0.21,223,1622.325,0.04
2023-03-28,Netherlands,NL,"First aid supplies",0.15,1,469,0.23,108,729.0,0.03
2023-03-28,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,2,647,0.21,136,6881.6,0.04
2023-03-28,Belgium,BE,"Home health care equipment",0.15,0,101,0.21,21,1224.3,0.1
2023-03-28,Germany,DE,"Home health care equipment",0.15,2,665,0.17,113,6339.3,0.03
2023-03-28,Netherlands,NL,"Home health care equipment",0.15,1,452,0.19,86,4446.2,0.04
2023-03-29,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,459,0.15,69,8193.75,0.04
2023-03-29,Belgium,BE,"Hair Loss",0.15,0,0,0.2,0,0.0,0.13
2023-03-29,Germany,DE,"Hair Loss",0.15,1,463,0.23,106,12322.5,0.05
2023-03-29,Netherlands,NL,"Hair Loss",0.15,1,377,0.23,87,11201.25,0.04
2023-03-29,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,461,0.21,97,6838.5,0.05
2023-03-29,Belgium,BE,"Skin Care",0.15,0,0,0.2,0,0.0,0.1
2023-03-29,Germany,DE,"Skin Care",0.15,1,462,0.23,106,7711.5,0.04
2023-03-29,Netherlands,NL,"Skin Care",0.15,1,371,0.22,82,6519.0,0.03
2023-03-29,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,3,1715,0.21,360,86400.0,0.05
2023-03-29,Belgium,BE,"Weight Loss",0.15,0,439,0.18,79,18960.0,0.11
2023-03-29,Germany,DE,"Weight Loss",0.15,3,1678,0.22,369,90405.0,0.03
2023-03-29,Netherlands,NL,"Weight Loss",0.15,2,881,0.15,132,31020.0,0.04
2023-03-29,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,1,673,0.23,155,2487.75,0.05
2023-03-29,Belgium,BE,"Vitamins and supplements",0.15,0,120,0.16,19,265.05,0.11
2023-03-29,Germany,DE,"Vitamins and supplements",0.15,1,659,0.19,125,1800.0,0.05
2023-03-29,Netherlands,NL,"Vitamins and supplements",0.15,1,453,0.24,109,1749.45,0.04
2023-03-29,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,3,1054,0.23,242,1960.2,0.03
2023-03-29,Belgium,BE,"First aid supplies",0.15,1,301,0.16,48,363.6,0.15
2023-03-29,Germany,DE,"First aid supplies",0.15,2,1065,0.21,224,1612.8,0.03
2023-03-29,Netherlands,NL,"First aid supplies",0.15,1,470,0.18,85,599.25,0.04
2023-03-29,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,2,649,0.22,143,7393.1,0.03
2023-03-29,Belgium,BE,"Home health care equipment",0.15,0,101,0.22,22,1161.6,0.15
2023-03-29,Germany,DE,"Home health care equipment",0.15,1,666,0.15,100,4950.0,0.03
2023-03-29,Netherlands,NL,"Home health care equipment",0.15,1,453,0.2,91,4754.75,0.04
2023-03-30,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,460,0.18,83,10893.75,0.04
2023-03-30,Belgium,BE,"Hair Loss",0.15,0,0,0.17,0,0.0,0.15
2023-03-30,Germany,DE,"Hair Loss",0.15,1,464,0.23,107,12037.5,0.05
2023-03-30,Netherlands,NL,"Hair Loss",0.15,1,378,0.2,76,9025.0,0.03
2023-03-30,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,462,0.24,111,9074.25,0.03
2023-03-30,Belgium,BE,"Skin Care",0.15,0,0,0.2,0,0.0,0.11
2023-03-30,Germany,DE,"Skin Care",0.15,1,463,0.24,111,8824.5,0.05
2023-03-30,Netherlands,NL,"Skin Care",0.15,0,371,0.15,56,4536.0,0.03
2023-03-30,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,4,1719,0.18,309,80340.0,0.05
2023-03-30,Belgium,BE,"Weight Loss",0.15,1,440,0.16,70,16100.0,0.13
2023-03-30,Germany,DE,"Weight Loss",0.15,4,1682,0.18,303,74992.5,0.04
2023-03-30,Netherlands,NL,"Weight Loss",0.15,2,883,0.16,141,33135.0,0.03
2023-03-30,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,2,675,0.22,149,2056.2,0.05
2023-03-30,Belgium,BE,"Vitamins and supplements",0.15,0,120,0.21,25,386.25,0.14
2023-03-30,Germany,DE,"Vitamins and supplements",0.15,1,660,0.15,99,1366.2,0.05
2023-03-30,Netherlands,NL,"Vitamins and supplements",0.15,1,454,0.21,95,1396.5,0.04
2023-03-30,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,1056,0.16,169,1305.525,0.04
2023-03-30,Belgium,BE,"First aid supplies",0.15,1,302,0.19,57,444.6,0.12
2023-03-30,Germany,DE,"First aid supplies",0.15,2,1067,0.19,203,1629.075,0.03
2023-03-30,Netherlands,NL,"First aid supplies",0.15,1,471,0.17,80,564.0,0.03
2023-03-30,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,2,651,0.15,98,5497.8,0.04
2023-03-30,Belgium,BE,"Home health care equipment",0.15,1,102,0.17,17,888.25,0.15
2023-03-30,Germany,DE,"Home health care equipment",0.15,1,667,0.18,120,6732.0,0.03
2023-03-30,Netherlands,NL,"Home health care equipment",0.15,1,454,0.19,86,4777.3,0.04
2023-03-31,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,461,0.23,106,12322.5,0.03
2023-03-31,Belgium,BE,"Hair Loss",0.15,0,0,0.21,0,0.0,0.1
2023-03-31,Germany,DE,"Hair Loss",0.15,1,465,0.2,93,11857.5,0.05
2023-03-31,Netherlands,NL,"Hair Loss",0.15,0,378,0.16,60,8175.0,0.03
2023-03-31,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,463,0.22,102,8415.0,0.05
2023-03-31,Belgium,BE,"Skin Care",0.15,0,0,0.22,0,0.0,0.1
2023-03-31,Germany,DE,"Skin Care",0.15,1,464,0.17,79,6399.0,0.04
2023-03-31,Netherlands,NL,"Skin Care",0.15,1,372,0.18,67,4824.0,0.03
2023-03-31,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,2,1721,0.18,310,84475.0,0.03
2023-03-31,Belgium,BE,"Weight Loss",0.15,1,441,0.16,71,18282.5,0.1
2023-03-31,Germany,DE,"Weight Loss",0.15,5,1687,0.22,371,102025.0,0.03
2023-03-31,Netherlands,NL,"Weight Loss",0.15,2,885,0.17,150,34500.0,0.04
2023-03-31,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,2,677,0.23,156,2246.4,0.05
2023-03-31,Belgium,BE,"Vitamins and supplements",0.15,0,120,0.2,24,385.2,0.12
2023-03-31,Germany,DE,"Vitamins and supplements",0.15,1,661,0.24,159,2623.5,0.03
2023-03-31,Netherlands,NL,"Vitamins and supplements",0.15,1,455,0.24,109,1569.6,0.04
2023-03-31,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,1058,0.17,180,1363.5,0.04
2023-03-31,Belgium,BE,"First aid supplies",0.15,0,302,0.2,60,436.5,0.1
2023-03-31,Germany,DE,"First aid supplies",0.15,2,1069,0.21,224,1696.8,0.05
2023-03-31,Netherlands,NL,"First aid supplies",0.15,1,472,0.18,85,592.875,0.03
2023-03-31,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,1,652,0.25,163,9054.65,0.03
2023-03-31,Belgium,BE,"Home health care equipment",0.15,0,102,0.22,22,1161.6,0.14
2023-03-31,Germany,DE,"Home health care equipment",0.15,2,669,0.21,140,7854.0,0.05
2023-03-31,Netherlands,NL,"Home health care equipment",0.15,1,455,0.15,68,3740.0,0.02
2023-04-01,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,462,0.2,92,11845.0,0.05
2023-04-01,Belgium,BE,"Hair Loss",0.15,0,0,0.2,0,0.0,0.12
2023-04-01,Germany,DE,"Hair Loss",0.15,1,466,0.3,140,18900.0,0.04
2023-04-01,Netherlands,NL,"Hair Loss",0.15,1,379,0.22,83,10063.75,0.04
2023-04-01,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,464,0.29,135,11036.25,0.04
2023-04-01,Belgium,BE,"Skin Care",0.15,0,0,0.24,0,0.0,0.13
2023-04-01,Germany,DE,"Skin Care",0.15,1,465,0.23,107,7784.25,0.04
2023-04-01,Netherlands,NL,"Skin Care",0.15,1,373,0.25,93,7044.75,0.04
2023-04-01,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,3,1724,0.29,500,112500.0,0.05
2023-04-01,Belgium,BE,"Weight Loss",0.15,1,442,0.28,124,33790.0,0.1
2023-04-01,Germany,DE,"Weight Loss",0.15,4,1691,0.23,389,96277.5,0.05
2023-04-01,Netherlands,NL,"Weight Loss",0.15,2,887,0.25,222,60495.0,0.03
2023-04-01,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,2,679,0.26,177,2655.0,0.03
2023-04-01,Belgium,BE,"Vitamins and supplements",0.15,0,120,0.2,24,342.0,0.12
2023-04-01,Germany,DE,"Vitamins and supplements",0.15,1,662,0.27,179,2658.15,0.05
2023-04-01,Netherlands,NL,"Vitamins and supplements",0.15,1,456,0.3,137,2219.4,0.04
2023-04-01,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,1060,0.21,223,1588.875,0.03
2023-04-01,Belgium,BE,"First aid supplies",0.15,0,302,0.28,85,573.75,0.1
2023-04-01,Germany,DE,"First aid supplies",0.15,2,1071,0.2,214,1685.25,0.03
2023-04-01,Netherlands,NL,"First aid supplies",0.15,1,473,0.26,123,977.85,0.04
2023-04-01,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,2,654,0.24,157,9066.75,0.05
2023-04-01,Belgium,BE,"Home health care equipment",0.15,0,102,0.29,30,1650.0,0.11
2023-04-01,Germany,DE,"Home health care equipment",0.15,2,671,0.3,201,11276.1,0.03
2023-04-01,Netherlands,NL,"Home health care equipment",0.15,1,456,0.3,137,8213.15,0.03
2023-04-02,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,463,0.22,102,12750.0,0.05
2023-04-02,Belgium,BE,"Hair Loss",0.15,0,0,0.21,0,0.0,0.14
2023-04-02,Germany,DE,"Hair Loss",0.15,1,467,0.18,84,10920.0,0.03
2023-04-02,Netherlands,NL,"Hair Loss",0.15,1,380,0.23,87,11418.75,0.04
2023-04-02,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,465,0.17,79,5451.0,0.03
2023-04-02,Belgium,BE,"Skin Care",0.15,0,0,0.18,0,0.0,0.14
2023-04-02,Germany,DE,"Skin Care",0.15,1,466,0.2,93,7044.75,0.05
2023-04-02,Netherlands,NL,"Skin Care",0.15,1,374,0.25,94,7261.5,0.04
2023-04-02,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,3,1727,0.17,294,66150.0,0.03
2023-04-02,Belgium,BE,"Weight Loss",0.15,1,443,0.19,84,20790.0,0.11
2023-04-02,Germany,DE,"Weight Loss",0.15,5,1696,0.16,271,69782.5,0.03
2023-04-02,Netherlands,NL,"Weight Loss",0.15,1,888,0.18,160,41200.0,0.03
2023-04-02,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,1,680,0.21,143,1930.5,0.04
2023-04-02,Belgium,BE,"Vitamins and supplements",0.15,1,121,0.18,22,330.0,0.12
2023-04-02,Germany,DE,"Vitamins and supplements",0.15,1,663,0.16,106,1542.3,0.05
2023-04-02,Netherlands,NL,"Vitamins and supplements",0.15,1,457,0.2,91,1337.7,0.03
2023-04-02,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,3,1063,0.16,170,1313.25,0.03
2023-04-02,Belgium,BE,"First aid supplies",0.15,0,302,0.17,51,386.325,0.12
2023-04-02,Germany,DE,"First aid supplies",0.15,2,1073,0.18,193,1577.775,0.03
2023-04-02,Netherlands,NL,"First aid supplies",0.15,1,474,0.17,81,656.1,0.02
2023-04-02,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,1,655,0.17,111,6593.4,0.03
2023-04-02,Belgium,BE,"Home health care equipment",0.15,0,102,0.17,17,869.55,0.14
2023-04-02,Germany,DE,"Home health care equipment",0.15,2,673,0.18,121,7054.3,0.04
2023-04-02,Netherlands,NL,"Home health care equipment",0.15,1,457,0.21,96,5385.6,0.02
2023-04-03,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,464,0.2,93,12555.0,0.05
2023-04-03,Belgium,BE,"Hair Loss",0.15,0,0,0.21,0,0.0,0.14
2023-04-03,Germany,DE,"Hair Loss",0.15,1,468,0.16,75,8437.5,0.05
2023-04-03,Netherlands,NL,"Hair Loss",0.15,1,381,0.22,84,10500.0,0.04
2023-04-03,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,466,0.18,84,6237.0,0.04
2023-04-03,Belgium,BE,"Skin Care",0.15,0,0,0.21,0,0.0,0.15
2023-04-03,Germany,DE,"Skin Care",0.15,1,467,0.17,79,5865.75,0.05
2023-04-03,Netherlands,NL,"Skin Care",0.15,0,374,0.24,90,7357.5,0.02
2023-04-03,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,3,1730,0.24,415,98562.5,0.05
2023-04-03,Belgium,BE,"Weight Loss",0.15,1,444,0.17,75,19687.5,0.14
2023-04-03,Germany,DE,"Weight Loss",0.15,4,1700,0.22,374,95370.0,0.03
2023-04-03,Netherlands,NL,"Weight Loss",0.15,2,890,0.22,196,51940.0,0.04
2023-04-03,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,1,681,0.2,136,2162.4,0.04
2023-04-03,Belgium,BE,"Vitamins and supplements",0.15,0,121,0.15,18,264.6,0.11
2023-04-03,Germany,DE,"Vitamins and supplements",0.15,1,664,0.25,166,2614.5,0.05
2023-04-03,Netherlands,NL,"Vitamins and supplements",0.15,1,458,0.17,78,1216.8,0.04
2023-04-03,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,1065,0.18,192,1569.6,0.05
2023-04-03,Belgium,BE,"First aid supplies",0.15,1,303,0.22,67,457.275,0.11
2023-04-03,Germany,DE,"First aid supplies",0.15,2,1075,0.2,215,1531.875,0.03
2023-04-03,Netherlands,NL,"First aid supplies",0.15,2,476,0.16,76,598.5,0.04
2023-04-03,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,1,656,0.18,118,7074.1,0.03
2023-04-03,Belgium,BE,"Home health care equipment",0.15,0,102,0.2,20,1012.0,0.1
2023-04-03,Germany,DE,"Home health care equipment",0.15,1,674,0.19,128,6617.6,0.03
2023-04-03,Netherlands,NL,"Home health care equipment",0.15,1,458,0.2,92,5414.2,0.02
2023-04-04,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,2,466,0.18,84,11025.0,0.04
2023-04-04,Belgium,BE,"Hair Loss",0.15,0,0,0.25,0,0.0,0.13
2023-04-04,Germany,DE,"Hair Loss",0.15,1,469,0.22,103,12102.5,0.05
2023-04-04,Netherlands,NL,"Hair Loss",0.15,1,382,0.21,80,9600.0,0.04
2023-04-04,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,467,0.17,79,6043.5,0.04
